,id,result_excel,season,team1,team2,team1_wins,team1_losses,team1_PF_in_wins,team1_PA_in_wins,team1_PF_in_losses,team1_PA_in_losses,team2_wins,team2_losses,team2_PF_in_wins,team2_PA_in_wins,team2_PF_in_losses,team2_PA_in_losses,team1_GP,team1_PF,team1_PA,team1_pt_diff,team2_GP,team2_PF,team2_PA,team2_pt_diff,team1_region,team2_region,team1_seed,team2_seed,result,daynum
332,F_511_579,1,F,511,579,22.0,7.0,1845.0,1379.0,505.0,542.0,19.0,9.0,1642.0,1414.0,673.0,776.0,29.0,2350.0,1921.0,14.793103448275861,28.0,2315.0,2190.0,4.464285714285714,Y,Y,2,15,1,137
333,F_535_839,1,F,535,839,23.0,7.0,1636.0,1322.0,461.0,488.0,19.0,10.0,1535.0,1119.0,698.0,797.0,30.0,2097.0,1810.0,9.566666666666666,29.0,2233.0,1916.0,10.931034482758621,Y,Y,10,7,1,137
334,F_546_790,1,F,546,790,21.0,10.0,1758.0,1443.0,694.0,789.0,22.0,10.0,1826.0,1543.0,779.0,883.0,31.0,2452.0,2232.0,7.096774193548387,32.0,2605.0,2426.0,5.59375,Y,Y,9,8,1,137
335,F_592_835,1,F,592,835,23.0,6.0,1963.0,1499.0,423.0,451.0,22.0,6.0,1681.0,1297.0,410.0,449.0,29.0,2386.0,1950.0,15.03448275862069,28.0,2091.0,1746.0,12.321428571428571,Z,Z,3,14,1,137
336,F_539_597,0,F,539,597,20.0,10.0,1587.0,1284.0,647.0,762.0,25.0,6.0,2090.0,1665.0,452.0,526.0,30.0,2234.0,2046.0,6.266666666666667,31.0,2542.0,2191.0,11.32258064516129,Z,Z,8,9,0,137
337,F_607_830,1,F,607,830,23.0,6.0,1955.0,1488.0,439.0,517.0,20.0,8.0,1824.0,1394.0,555.0,688.0,29.0,2394.0,2005.0,13.413793103448276,28.0,2379.0,2082.0,10.607142857142858,Z,Z,12,5,1,137
338,F_623_716,1,F,623,716,24.0,7.0,1898.0,1515.0,491.0,526.0,18.0,12.0,1326.0,1178.0,841.0,1056.0,31.0,2389.0,2041.0,11.225806451612904,30.0,2167.0,2234.0,-2.2333333333333334,Y,Y,1,16,1,137
339,F_626_721,1,F,626,721,20.0,11.0,1526.0,1292.0,730.0,802.0,26.0,6.0,2027.0,1623.0,359.0,429.0,31.0,2256.0,2094.0,5.225806451612903,32.0,2386.0,2052.0,10.4375,Z,Z,13,4,1,137
340,F_565_636,0,F,565,636,20.0,9.0,1720.0,1474.0,684.0,735.0,22.0,6.0,1865.0,1492.0,401.0,464.0,29.0,2404.0,2209.0,6.724137931034483,28.0,2266.0,1956.0,11.071428571428571,Y,Y,13,4,0,137
341,F_506_671,0,F,506,671,22.0,8.0,1589.0,1290.0,511.0,621.0,24.0,4.0,1954.0,1470.0,242.0,265.0,30.0,2100.0,1911.0,6.3,28.0,2196.0,1735.0,16.464285714285715,Z,Z,16,1,0,137
342,F_627_674,0,F,627,674,21.0,10.0,1662.0,1422.0,734.0,833.0,25.0,7.0,1856.0,1536.0,453.0,534.0,31.0,2396.0,2255.0,4.548387096774194,32.0,2309.0,2070.0,7.46875,Y,Y,14,3,0,137
343,F_708_736,1,F,708,736,25.0,6.0,2062.0,1706.0,405.0,505.0,15.0,10.0,936.0,781.0,509.0,659.0,31.0,2467.0,2211.0,8.258064516129032,25.0,1445.0,1440.0,0.2,Z,Z,2,15,1,137
344,F_717_853,1,F,717,853,19.0,9.0,1591.0,1256.0,608.0,692.0,21.0,7.0,1636.0,1348.0,423.0,480.0,28.0,2199.0,1948.0,8.964285714285714,28.0,2059.0,1828.0,8.25,Y,Y,6,11,1,137
345,F_729_737,1,F,729,737,19.0,11.0,1534.0,1346.0,778.0,910.0,20.0,9.0,1593.0,1256.0,588.0,666.0,30.0,2312.0,2256.0,1.8666666666666667,29.0,2181.0,1922.0,8.931034482758621,Z,Z,7,10,1,137
346,F_613_786,0,F,613,786,17.0,13.0,1343.0,1173.0,842.0,1013.0,24.0,8.0,1832.0,1557.0,506.0,581.0,30.0,2185.0,2186.0,-0.03333333333333333,32.0,2338.0,2138.0,6.25,Y,Y,12,5,0,137
347,F_789_793,1,F,789,793,21.0,12.0,1560.0,1258.0,744.0,848.0,25.0,8.0,1841.0,1504.0,490.0,628.0,33.0,2304.0,2106.0,6.0,33.0,2331.0,2132.0,6.03030303030303,Z,Z,11,6,1,137
348,F_549_639,1,F,549,639,23.0,9.0,1834.0,1520.0,537.0,594.0,22.0,9.0,1594.0,1281.0,586.0,641.0,32.0,2371.0,2114.0,8.03125,31.0,2180.0,1922.0,8.32258064516129,X,X,5,13,1,138
349,F_577_676,1,F,577,676,29.0,4.0,2682.0,1978.0,335.0,351.0,19.0,12.0,1519.0,1299.0,823.0,941.0,33.0,3017.0,2329.0,20.848484848484848,31.0,2342.0,2240.0,3.2903225806451615,W,W,1,9,1,138
350,F_603_610,1,F,603,610,23.0,7.0,1924.0,1523.0,445.0,511.0,24.0,6.0,1896.0,1618.0,457.0,495.0,30.0,2369.0,2034.0,11.166666666666666,30.0,2353.0,2113.0,8.0,X,X,10,15,1,138
351,F_628_640,0,F,628,640,22.0,11.0,1699.0,1465.0,746.0,856.0,22.0,9.0,1844.0,1498.0,629.0,675.0,33.0,2445.0,2321.0,3.757575757575758,31.0,2473.0,2173.0,9.67741935483871,W,W,7,2,0,138
352,F_605_662,0,F,605,662,27.0,4.0,2223.0,1838.0,285.0,317.0,21.0,10.0,1878.0,1377.0,780.0,854.0,31.0,2508.0,2155.0,11.387096774193548,31.0,2658.0,2231.0,13.774193548387096,X,X,11,3,0,138
353,F_779_783,0,F,779,783,25.0,6.0,2016.0,1712.0,460.0,488.0,27.0,2.0,2251.0,1727.0,148.0,155.0,31.0,2476.0,2200.0,8.903225806451612,29.0,2399.0,1882.0,17.82758620689655,X,X,9,1,0,138
354,F_810_822,1,F,810,822,21.0,8.0,1737.0,1518.0,608.0,690.0,25.0,5.0,1803.0,1372.0,327.0,354.0,29.0,2345.0,2208.0,4.724137931034483,30.0,2130.0,1726.0,13.466666666666667,W,W,4,12,1,138
355,F_527_818,0,F,527,818,26.0,4.0,2116.0,1662.0,292.0,328.0,20.0,9.0,1637.0,1364.0,605.0,702.0,30.0,2408.0,1990.0,13.933333333333334,29.0,2242.0,2066.0,6.068965517241379,W,W,3,6,0,138
356,F_511_535,1,F,511,535,22.0,7.0,1845.0,1379.0,505.0,542.0,23.0,7.0,1636.0,1322.0,461.0,488.0,29.0,2350.0,1921.0,14.793103448275861,30.0,2097.0,1810.0,9.566666666666666,Y,Y,2,10,1,139
357,F_607_626,1,F,607,626,23.0,6.0,1955.0,1488.0,439.0,517.0,20.0,11.0,1526.0,1292.0,730.0,802.0,29.0,2394.0,2005.0,13.413793103448276,31.0,2256.0,2094.0,5.225806451612903,Z,Z,12,13,1,139
358,F_546_623,0,F,546,623,21.0,10.0,1758.0,1443.0,694.0,789.0,24.0,7.0,1898.0,1515.0,491.0,526.0,31.0,2452.0,2232.0,7.096774193548387,31.0,2389.0,2041.0,11.225806451612904,Y,Y,9,1,0,139
359,F_636_786,1,F,636,786,22.0,6.0,1865.0,1492.0,401.0,464.0,24.0,8.0,1832.0,1557.0,506.0,581.0,28.0,2266.0,1956.0,11.071428571428571,32.0,2338.0,2138.0,6.25,Y,Y,4,5,1,139
360,F_597_671,0,F,597,671,25.0,6.0,2090.0,1665.0,452.0,526.0,24.0,4.0,1954.0,1470.0,242.0,265.0,31.0,2542.0,2191.0,11.32258064516129,28.0,2196.0,1735.0,16.464285714285715,Z,Z,9,1,0,139
361,F_674_717,1,F,674,717,25.0,7.0,1856.0,1536.0,453.0,534.0,19.0,9.0,1591.0,1256.0,608.0,692.0,32.0,2309.0,2070.0,7.46875,28.0,2199.0,1948.0,8.964285714285714,Y,Y,3,6,1,139
362,F_708_729,0,F,708,729,25.0,6.0,2062.0,1706.0,405.0,505.0,19.0,11.0,1534.0,1346.0,778.0,910.0,31.0,2467.0,2211.0,8.258064516129032,30.0,2312.0,2256.0,1.8666666666666667,Z,Z,2,7,0,139
363,F_592_789,0,F,592,789,23.0,6.0,1963.0,1499.0,423.0,451.0,21.0,12.0,1560.0,1258.0,744.0,848.0,29.0,2386.0,1950.0,15.03448275862069,33.0,2304.0,2106.0,6.0,Z,Z,3,11,0,139
364,F_577_810,1,F,577,810,29.0,4.0,2682.0,1978.0,335.0,351.0,21.0,8.0,1737.0,1518.0,608.0,690.0,33.0,3017.0,2329.0,20.848484848484848,29.0,2345.0,2208.0,4.724137931034483,W,W,1,4,1,143
365,F_603_662,0,F,603,662,23.0,7.0,1924.0,1523.0,445.0,511.0,21.0,10.0,1878.0,1377.0,780.0,854.0,30.0,2369.0,2034.0,11.166666666666666,31.0,2658.0,2231.0,13.774193548387096,X,X,10,3,0,143
366,F_549_783,0,F,549,783,23.0,9.0,1834.0,1520.0,537.0,594.0,27.0,2.0,2251.0,1727.0,148.0,155.0,32.0,2371.0,2114.0,8.03125,29.0,2399.0,1882.0,17.82758620689655,X,X,5,1,0,143
367,F_640_818,0,F,640,818,22.0,9.0,1844.0,1498.0,629.0,675.0,20.0,9.0,1637.0,1364.0,605.0,702.0,31.0,2473.0,2173.0,9.67741935483871,29.0,2242.0,2066.0,6.068965517241379,W,W,2,6,0,143
368,F_511_674,1,F,511,674,22.0,7.0,1845.0,1379.0,505.0,542.0,25.0,7.0,1856.0,1536.0,453.0,534.0,29.0,2350.0,1921.0,14.793103448275861,32.0,2309.0,2070.0,7.46875,Y,Y,2,3,1,144
369,F_623_636,1,F,623,636,24.0,7.0,1898.0,1515.0,491.0,526.0,22.0,6.0,1865.0,1492.0,401.0,464.0,31.0,2389.0,2041.0,11.225806451612904,28.0,2266.0,1956.0,11.071428571428571,Y,Y,1,4,1,144
370,F_607_671,0,F,607,671,23.0,6.0,1955.0,1488.0,439.0,517.0,24.0,4.0,1954.0,1470.0,242.0,265.0,29.0,2394.0,2005.0,13.413793103448276,28.0,2196.0,1735.0,16.464285714285715,Z,Z,12,1,0,144
371,F_729_789,0,F,729,789,19.0,11.0,1534.0,1346.0,778.0,910.0,21.0,12.0,1560.0,1258.0,744.0,848.0,30.0,2312.0,2256.0,1.8666666666666667,33.0,2304.0,2106.0,6.0,Z,Z,7,11,0,144
372,F_577_818,1,F,577,818,29.0,4.0,2682.0,1978.0,335.0,351.0,20.0,9.0,1637.0,1364.0,605.0,702.0,33.0,3017.0,2329.0,20.848484848484848,29.0,2242.0,2066.0,6.068965517241379,W,W,1,6,1,145
373,F_662_783,1,F,662,783,21.0,10.0,1878.0,1377.0,780.0,854.0,27.0,2.0,2251.0,1727.0,148.0,155.0,31.0,2658.0,2231.0,13.774193548387096,29.0,2399.0,1882.0,17.82758620689655,X,X,3,1,1,145
374,F_511_623,1,F,511,623,22.0,7.0,1845.0,1379.0,505.0,542.0,24.0,7.0,1898.0,1515.0,491.0,526.0,29.0,2350.0,1921.0,14.793103448275861,31.0,2389.0,2041.0,11.225806451612904,Y,Y,2,1,1,146
375,F_671_789,1,F,671,789,24.0,4.0,1954.0,1470.0,242.0,265.0,21.0,12.0,1560.0,1258.0,744.0,848.0,28.0,2196.0,1735.0,16.464285714285715,33.0,2304.0,2106.0,6.0,Z,Z,1,11,1,146
376,F_511_671,1,F,511,671,22.0,7.0,1845.0,1379.0,505.0,542.0,24.0,4.0,1954.0,1470.0,242.0,265.0,29.0,2350.0,1921.0,14.793103448275861,28.0,2196.0,1735.0,16.464285714285715,Y,Z,2,1,1,152
377,F_577_662,1,F,577,662,29.0,4.0,2682.0,1978.0,335.0,351.0,21.0,10.0,1878.0,1377.0,780.0,854.0,33.0,3017.0,2329.0,20.848484848484848,31.0,2658.0,2231.0,13.774193548387096,W,X,1,3,1,152
378,F_511_577,0,F,511,577,22.0,7.0,1845.0,1379.0,505.0,542.0,29.0,4.0,2682.0,1978.0,335.0,351.0,29.0,2350.0,1921.0,14.793103448275861,33.0,3017.0,2329.0,20.848484848484848,Y,W,2,1,0,154
379,G_508_766,0,G,508,766,20.0,9.0,1733.0,1512.0,581.0,711.0,16.0,18.0,1182.0,986.0,1184.0,1334.0,29.0,2314.0,2223.0,3.1379310344827585,34.0,2366.0,2320.0,1.3529411764705883,W,W,16,16,0,134
380,G_504_590,1,G,504,590,26.0,7.0,2098.0,1684.0,416.0,501.0,18.0,11.0,1374.0,1236.0,744.0,840.0,33.0,2514.0,2185.0,9.969696969696969,29.0,2118.0,2076.0,1.4482758620689655,Y,Y,2,15,1,136
381,G_511_757,1,G,511,757,22.0,9.0,1854.0,1604.0,718.0,809.0,19.0,10.0,1305.0,1076.0,629.0,685.0,31.0,2572.0,2413.0,5.129032258064516,29.0,1934.0,1761.0,5.9655172413793105,Z,Z,3,14,1,136
382,G_577_848,1,G,577,848,29.0,3.0,2638.0,1982.0,233.0,251.0,17.0,11.0,1260.0,1029.0,660.0,778.0,32.0,2871.0,2233.0,19.9375,28.0,1920.0,1807.0,4.035714285714286,Y,Y,1,16,1,136
383,G_625_821,1,G,625,821,19.0,11.0,1417.0,1131.0,658.0,726.0,19.0,8.0,1340.0,1105.0,485.0,547.0,30.0,2075.0,1857.0,7.266666666666667,27.0,1825.0,1652.0,6.407407407407407,Y,Y,5,12,1,136
384,G_616_636,0,G,616,636,18.0,14.0,1269.0,1010.0,755.0,888.0,27.0,3.0,2508.0,2008.0,223.0,244.0,32.0,2024.0,1898.0,3.9375,30.0,2731.0,2252.0,15.966666666666667,X,X,16,1,0,136
385,G_639_722,1,G,639,722,26.0,5.0,2032.0,1612.0,323.0,352.0,23.0,8.0,1754.0,1407.0,478.0,574.0,31.0,2355.0,1964.0,12.612903225806452,31.0,2232.0,1981.0,8.096774193548388,Y,Y,10,7,1,136
386,G_640_826,1,G,640,826,19.0,9.0,1473.0,1197.0,631.0,695.0,24.0,7.0,1901.0,1492.0,497.0,551.0,28.0,2104.0,1892.0,7.571428571428571,31.0,2398.0,2043.0,11.451612903225806,W,W,4,13,1,136
387,G_668_676,0,G,668,676,24.0,7.0,1843.0,1540.0,472.0,523.0,21.0,11.0,1750.0,1403.0,794.0,906.0,31.0,2315.0,2063.0,8.129032258064516,32.0,2544.0,2309.0,7.34375,Z,Z,5,12,0,136
388,G_546_717,0,G,546,717,18.0,11.0,1473.0,1175.0,669.0,800.0,20.0,10.0,1647.0,1312.0,697.0,739.0,29.0,2142.0,1975.0,5.758620689655173,30.0,2344.0,2051.0,9.766666666666667,Y,Y,9,8,0,136
389,G_568_720,0,G,568,720,18.0,9.0,1245.0,1136.0,593.0,700.0,23.0,7.0,1750.0,1409.0,476.0,522.0,27.0,1838.0,1836.0,0.07407407407407407,30.0,2226.0,1931.0,9.833333333333334,Z,Z,13,4,0,136
390,G_680_725,0,G,680,725,14.0,14.0,1109.0,951.0,895.0,1106.0,22.0,8.0,1936.0,1473.0,656.0,694.0,28.0,2004.0,2057.0,-1.8928571428571428,30.0,2592.0,2167.0,14.166666666666666,X,X,15,2,0,136
391,G_783_835,1,G,783,835,19.0,9.0,1597.0,1254.0,676.0,772.0,26.0,3.0,1996.0,1647.0,224.0,235.0,28.0,2273.0,2026.0,8.821428571428571,29.0,2220.0,1882.0,11.655172413793103,X,X,8,9,1,136
392,G_660_802,0,G,660,802,26.0,6.0,1973.0,1516.0,371.0,417.0,25.0,6.0,2014.0,1633.0,471.0,507.0,32.0,2344.0,1933.0,12.84375,31.0,2485.0,2140.0,11.129032258064516,W,W,5,12,0,136
393,G_816_818,1,G,816,818,22.0,9.0,1486.0,1215.0,594.0,654.0,22.0,9.0,1765.0,1436.0,640.0,703.0,31.0,2080.0,1869.0,6.806451612903226,31.0,2405.0,2139.0,8.580645161290322,Y,Y,13,4,1,136
394,G_730_839,0,G,730,839,21.0,8.0,1752.0,1476.0,595.0,705.0,20.0,12.0,1699.0,1381.0,920.0,1073.0,29.0,2347.0,2181.0,5.724137931034483,32.0,2619.0,2454.0,5.15625,X,X,10,7,0,136
395,G_607_852,0,G,607,852,28.0,3.0,2306.0,1842.0,200.0,236.0,20.0,8.0,1568.0,1323.0,538.0,605.0,31.0,2506.0,2078.0,13.806451612903226,28.0,2106.0,1928.0,6.357142857142857,Z,Z,6,11,0,136
396,G_539_728,1,G,539,728,22.0,8.0,1679.0,1359.0,499.0,633.0,25.0,6.0,1858.0,1522.0,409.0,435.0,30.0,2178.0,1992.0,6.2,31.0,2267.0,1957.0,10.0,Y,Y,6,11,1,137
397,G_528_549,0,G,528,549,22.0,9.0,1521.0,1286.0,574.0,671.0,30.0,3.0,2354.0,1741.0,193.0,217.0,31.0,2095.0,1957.0,4.451612903225806,33.0,2547.0,1958.0,17.848484848484848,Z,Z,16,1,0,137
398,G_559_610,1,G,559,610,24.0,6.0,1934.0,1616.0,404.0,448.0,25.0,6.0,1992.0,1664.0,481.0,526.0,30.0,2338.0,2064.0,9.133333333333333,31.0,2473.0,2190.0,9.129032258064516,W,W,2,15,1,137
399,G_562_592,1,G,562,592,22.0,8.0,1732.0,1429.0,546.0,614.0,22.0,8.0,1869.0,1393.0,544.0,588.0,30.0,2278.0,2043.0,7.833333333333333,30.0,2413.0,1981.0,14.4,X,X,12,5,1,137
400,G_604_687,1,G,604,687,21.0,9.0,1659.0,1437.0,626.0,689.0,17.0,12.0,1407.0,1198.0,830.0,961.0,30.0,2285.0,2126.0,5.3,29.0,2237.0,2159.0,2.689655172413793,W,W,3,14,1,137
401,G_623_754,1,G,623,754,24.0,8.0,1915.0,1526.0,559.0,646.0,20.0,11.0,1516.0,1315.0,777.0,878.0,32.0,2474.0,2172.0,9.4375,31.0,2293.0,2193.0,3.225806451612903,X,X,4,13,1,137
402,G_662_766,1,G,662,766,26.0,4.0,2276.0,1807.0,283.0,328.0,16.0,18.0,1182.0,986.0,1184.0,1334.0,30.0,2559.0,2135.0,14.133333333333333,34.0,2366.0,2320.0,1.3529411764705883,W,W,1,16,1,137
403,G_664_675,0,G,664,675,20.0,8.0,1407.0,1153.0,549.0,640.0,26.0,7.0,2015.0,1662.0,433.0,546.0,28.0,1956.0,1793.0,5.821428571428571,33.0,2448.0,2208.0,7.2727272727272725,X,X,14,3,0,137
404,G_671_695,0,G,671,695,19.0,11.0,1410.0,1145.0,682.0,764.0,22.0,10.0,1772.0,1370.0,650.0,799.0,30.0,2092.0,1909.0,6.1,32.0,2422.0,2169.0,7.90625,W,W,10,7,0,137
405,G_622_721,0,G,622,721,18.0,13.0,1377.0,1223.0,874.0,1000.0,27.0,4.0,2152.0,1672.0,273.0,312.0,31.0,2251.0,2223.0,0.9032258064516129,31.0,2425.0,1984.0,14.225806451612904,Z,Z,15,2,0,137
406,G_544_731,0,G,544,731,27.0,4.0,2001.0,1641.0,225.0,306.0,27.0,5.0,1997.0,1587.0,326.0,364.0,31.0,2226.0,1947.0,9.0,32.0,2323.0,1951.0,11.625,Y,Y,14,3,0,137
407,G_749_796,1,G,749,796,26.0,7.0,2011.0,1653.0,494.0,558.0,23.0,8.0,1923.0,1537.0,541.0,679.0,33.0,2505.0,2211.0,8.909090909090908,31.0,2464.0,2216.0,8.0,W,W,11,6,1,137
408,G_527_793,0,G,527,793,20.0,11.0,1582.0,1374.0,715.0,813.0,20.0,11.0,1639.0,1399.0,810.0,897.0,31.0,2297.0,2187.0,3.5483870967741935,31.0,2449.0,2296.0,4.935483870967742,X,X,11,6,0,137
409,G_674_810,0,G,674,810,19.0,10.0,1436.0,1121.0,663.0,734.0,19.0,11.0,1467.0,1299.0,751.0,858.0,29.0,2099.0,1855.0,8.413793103448276,30.0,2218.0,2157.0,2.033333333333333,Z,Z,9,8,0,137
410,G_778_849,0,G,778,849,20.0,11.0,1506.0,1268.0,674.0,854.0,17.0,12.0,1235.0,1095.0,694.0,787.0,31.0,2180.0,2122.0,1.8709677419354838,29.0,1929.0,1882.0,1.6206896551724137,W,W,9,8,0,137
411,G_613_853,0,G,613,853,27.0,5.0,2013.0,1692.0,296.0,319.0,25.0,5.0,1866.0,1503.0,316.0,364.0,32.0,2309.0,2011.0,9.3125,30.0,2182.0,1867.0,10.5,Z,Z,10,7,0,137
412,G_511_852,1,G,511,852,22.0,9.0,1854.0,1604.0,718.0,809.0,20.0,8.0,1568.0,1323.0,538.0,605.0,31.0,2572.0,2413.0,5.129032258064516,28.0,2106.0,1928.0,6.357142857142857,Z,Z,3,11,1,138
413,G_577_717,1,G,577,717,29.0,3.0,2638.0,1982.0,233.0,251.0,20.0,10.0,1647.0,1312.0,697.0,739.0,32.0,2871.0,2233.0,19.9375,30.0,2344.0,2051.0,9.766666666666667,Y,Y,1,8,1,138
414,G_625_816,1,G,625,816,19.0,11.0,1417.0,1131.0,658.0,726.0,22.0,9.0,1486.0,1215.0,594.0,654.0,30.0,2075.0,1857.0,7.266666666666667,31.0,2080.0,1869.0,6.806451612903226,Y,Y,5,13,1,138
415,G_636_783,1,G,636,783,27.0,3.0,2508.0,2008.0,223.0,244.0,19.0,9.0,1597.0,1254.0,676.0,772.0,30.0,2731.0,2252.0,15.966666666666667,28.0,2273.0,2026.0,8.821428571428571,X,X,1,8,1,138
416,G_504_639,0,G,504,639,26.0,7.0,2098.0,1684.0,416.0,501.0,26.0,5.0,2032.0,1612.0,323.0,352.0,33.0,2514.0,2185.0,9.969696969696969,31.0,2355.0,1964.0,12.612903225806452,Y,Y,2,10,0,138
417,G_640_802,1,G,640,802,19.0,9.0,1473.0,1197.0,631.0,695.0,25.0,6.0,2014.0,1633.0,471.0,507.0,28.0,2104.0,1892.0,7.571428571428571,31.0,2485.0,2140.0,11.129032258064516,W,W,4,12,1,138
418,G_676_720,1,G,676,720,21.0,11.0,1750.0,1403.0,794.0,906.0,23.0,7.0,1750.0,1409.0,476.0,522.0,32.0,2544.0,2309.0,7.34375,30.0,2226.0,1931.0,9.833333333333334,Z,Z,12,4,1,138
419,G_725_839,1,G,725,839,22.0,8.0,1936.0,1473.0,656.0,694.0,20.0,12.0,1699.0,1381.0,920.0,1073.0,30.0,2592.0,2167.0,14.166666666666666,32.0,2619.0,2454.0,5.15625,X,X,2,7,1,138
420,G_559_695,1,G,559,695,24.0,6.0,1934.0,1616.0,404.0,448.0,22.0,10.0,1772.0,1370.0,650.0,799.0,30.0,2338.0,2064.0,9.133333333333333,32.0,2422.0,2169.0,7.90625,W,W,2,7,1,139
421,G_562_623,0,G,562,623,22.0,8.0,1732.0,1429.0,546.0,614.0,24.0,8.0,1915.0,1526.0,559.0,646.0,30.0,2278.0,2043.0,7.833333333333333,32.0,2474.0,2172.0,9.4375,X,X,12,4,0,139
422,G_662_849,1,G,662,849,26.0,4.0,2276.0,1807.0,283.0,328.0,17.0,12.0,1235.0,1095.0,694.0,787.0,30.0,2559.0,2135.0,14.133333333333333,29.0,1929.0,1882.0,1.6206896551724137,W,W,1,8,1,139
423,G_721_853,1,G,721,853,27.0,4.0,2152.0,1672.0,273.0,312.0,25.0,5.0,1866.0,1503.0,316.0,364.0,31.0,2425.0,1984.0,14.225806451612904,30.0,2182.0,1867.0,10.5,Z,Z,2,7,1,139
424,G_539_731,0,G,539,731,22.0,8.0,1679.0,1359.0,499.0,633.0,27.0,5.0,1997.0,1587.0,326.0,364.0,30.0,2178.0,1992.0,6.2,32.0,2323.0,1951.0,11.625,Y,Y,6,3,0,139
425,G_604_749,0,G,604,749,21.0,9.0,1659.0,1437.0,626.0,689.0,26.0,7.0,2011.0,1653.0,494.0,558.0,30.0,2285.0,2126.0,5.3,33.0,2505.0,2211.0,8.909090909090908,W,W,3,11,0,139
426,G_675_793,0,G,675,793,26.0,7.0,2015.0,1662.0,433.0,546.0,20.0,11.0,1639.0,1399.0,810.0,897.0,33.0,2448.0,2208.0,7.2727272727272725,31.0,2449.0,2296.0,4.935483870967742,X,X,3,6,0,139
427,G_549_810,0,G,549,810,30.0,3.0,2354.0,1741.0,193.0,217.0,19.0,11.0,1467.0,1299.0,751.0,858.0,33.0,2547.0,1958.0,17.848484848484848,30.0,2218.0,2157.0,2.033333333333333,Z,Z,1,8,0,139
428,G_577_625,0,G,577,625,29.0,3.0,2638.0,1982.0,233.0,251.0,19.0,11.0,1417.0,1131.0,658.0,726.0,32.0,2871.0,2233.0,19.9375,30.0,2075.0,1857.0,7.266666666666667,Y,Y,1,5,0,143
429,G_639_731,1,G,639,731,26.0,5.0,2032.0,1612.0,323.0,352.0,27.0,5.0,1997.0,1587.0,326.0,364.0,31.0,2355.0,1964.0,12.612903225806452,32.0,2323.0,1951.0,11.625,Y,Y,10,3,1,143
430,G_676_810,1,G,676,810,21.0,11.0,1750.0,1403.0,794.0,906.0,19.0,11.0,1467.0,1299.0,751.0,858.0,32.0,2544.0,2309.0,7.34375,30.0,2218.0,2157.0,2.033333333333333,Z,Z,12,8,1,143
431,G_511_721,0,G,511,721,22.0,9.0,1854.0,1604.0,718.0,809.0,27.0,4.0,2152.0,1672.0,273.0,312.0,31.0,2572.0,2413.0,5.129032258064516,31.0,2425.0,1984.0,14.225806451612904,Z,Z,3,2,0,143
432,G_559_749,1,G,559,749,24.0,6.0,1934.0,1616.0,404.0,448.0,26.0,7.0,2011.0,1653.0,494.0,558.0,30.0,2338.0,2064.0,9.133333333333333,33.0,2505.0,2211.0,8.909090909090908,W,W,2,11,1,144
433,G_623_636,0,G,623,636,24.0,8.0,1915.0,1526.0,559.0,646.0,27.0,3.0,2508.0,2008.0,223.0,244.0,32.0,2474.0,2172.0,9.4375,30.0,2731.0,2252.0,15.966666666666667,X,X,4,1,0,144
434,G_640_662,0,G,640,662,19.0,9.0,1473.0,1197.0,631.0,695.0,26.0,4.0,2276.0,1807.0,283.0,328.0,28.0,2104.0,1892.0,7.571428571428571,30.0,2559.0,2135.0,14.133333333333333,W,W,4,1,0,144
435,G_725_793,1,G,725,793,22.0,8.0,1936.0,1473.0,656.0,694.0,20.0,11.0,1639.0,1399.0,810.0,897.0,30.0,2592.0,2167.0,14.166666666666666,31.0,2449.0,2296.0,4.935483870967742,X,X,2,6,1,144
436,G_625_639,1,G,625,639,19.0,11.0,1417.0,1131.0,658.0,726.0,26.0,5.0,2032.0,1612.0,323.0,352.0,30.0,2075.0,1857.0,7.266666666666667,31.0,2355.0,1964.0,12.612903225806452,Y,Y,5,10,1,145
437,G_676_721,0,G,676,721,21.0,11.0,1750.0,1403.0,794.0,906.0,27.0,4.0,2152.0,1672.0,273.0,312.0,32.0,2544.0,2309.0,7.34375,31.0,2425.0,1984.0,14.225806451612904,Z,Z,12,2,0,145
438,G_636_725,1,G,636,725,27.0,3.0,2508.0,2008.0,223.0,244.0,22.0,8.0,1936.0,1473.0,656.0,694.0,30.0,2731.0,2252.0,15.966666666666667,30.0,2592.0,2167.0,14.166666666666666,X,X,1,2,1,146
439,G_559_662,0,G,559,662,24.0,6.0,1934.0,1616.0,404.0,448.0,26.0,4.0,2276.0,1807.0,283.0,328.0,30.0,2338.0,2064.0,9.133333333333333,30.0,2559.0,2135.0,14.133333333333333,W,W,2,1,0,146
440,G_625_721,1,G,625,721,19.0,11.0,1417.0,1131.0,658.0,726.0,27.0,4.0,2152.0,1672.0,273.0,312.0,30.0,2075.0,1857.0,7.266666666666667,31.0,2425.0,1984.0,14.225806451612904,Y,Z,5,2,1,152
441,G_636_662,0,G,636,662,27.0,3.0,2508.0,2008.0,223.0,244.0,26.0,4.0,2276.0,1807.0,283.0,328.0,30.0,2731.0,2252.0,15.966666666666667,30.0,2559.0,2135.0,14.133333333333333,X,W,1,1,0,152
442,G_625_662,0,G,625,662,19.0,11.0,1417.0,1131.0,658.0,726.0,26.0,4.0,2276.0,1807.0,283.0,328.0,30.0,2075.0,1857.0,7.266666666666667,30.0,2559.0,2135.0,14.133333333333333,Y,W,5,1,0,154
